Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),Daily Summary
12.88888889,0.68,15.7297,239,9.982,1015.98,Mostly cloudy throughout the day.
13.86111111,0.64,12.558,248,9.982,1016.19,Mostly cloudy throughout the day.
12.21111111,0.71,4.83,243,11.0285,1016.7,Mostly cloudy throughout the day.
11.16111111,0.76,8.3398,240,11.2056,1017.29,Mostly cloudy throughout the day.
9.005555556,0.83,5.2325,238,11.2056,1017.81,Mostly cloudy throughout the day.
8.155555556,0.83,6.0214,236,9.982,1018.82,Mostly cloudy throughout the day.
7.333333333,0.79,7.6958,181,9.982,1018.9,Mostly cloudy throughout the day.
7.383333333,0.86,6.279,192,15.8263,1019.29,Mostly cloudy throughout the day.
7.661111111,0.88,6.1824,184,14.168,1019.68,Mostly cloudy throughout the day.
7.938888889,0.89,6.1985,173,14.9086,1019.9,Mostly cloudy throughout the day.
7.916666667,0.92,3.2844,194,9.982,1020.29,Partly cloudy until morning.
8.05,0.88,8.4686,246,8.4686,1021.09,Partly cloudy until morning.
7.344444444,0.88,11.1895,194,9.982,1020.78,Partly cloudy until morning.
7.744444444,0.86,6.3273,184,9.982,1020.8,Partly cloudy until morning.
6.9,0.88,6.3756,188,9.982,1020.99,Partly cloudy until morning.
5.605555556,0.89,3.3166,203,6.2951,1021.49,Partly cloudy until morning.
5.1,0.93,8.1949,213,3.3649,1021.6,Partly cloudy until morning.
5.177777778,0.93,3.703,204,5.7799,1022.15,Partly cloudy until morning.
7.766666667,0.95,2.9463,193,6.1663,1022.7,Partly cloudy until morning.
11.07222222,0.8,7.5509,230,7.084,1022.69,Partly cloudy until morning.
13.66666667,0.68,12.4775,233,9.9015,1022.87,Partly cloudy until morning.
16.03888889,0.58,11.0929,248,9.982,1022.61,Partly cloudy until morning.
17.22222222,0.54,12.2843,257,9.982,1022.27,Partly cloudy until morning.
17.6,0.56,13.0249,271,9.982,1022.06,Partly cloudy until morning.
17.77777778,0.56,8.533,209,9.982,1021.57,Partly cloudy until morning.
16.15555556,0.62,12.5741,201,9.982,1021.18,Partly cloudy until morning.
13.01666667,0.75,9.177,220,9.982,1021.63,Partly cloudy until morning.
11.26666667,0.76,10.5616,189,9.982,1021.67,Partly cloudy until morning.
10.02222222,0.83,7.7763,206,9.8049,1022.07,Partly cloudy until morning.
9.111111111,0.83,10.5777,197,9.9015,1022.21,Partly cloudy until morning.
7.844444444,0.89,7.9856,179,9.9015,1021.98,Partly cloudy until morning.
8.311111111,0.83,6.7298,169,11.8013,1022.27,Partly cloudy until morning.
7.855555556,0.86,6.9552,186,12.0911,1022.33,Partly cloudy until morning.
7.2,0.86,10.9963,171,7.9695,1022.17,Partly cloudy until morning.
6.683333333,0.86,10.8353,179,7.8729,1022.26,Partly cloudy until evening.
6.388888889,0.89,10.6099,199,6.6976,1022.19,Partly cloudy until evening.
5.994444444,0.87,10.8675,189,5.957,1022.16,Partly cloudy until evening.
5.533333333,0.89,11.0768,179,5.957,1021.96,Partly cloudy until evening.
6.238888889,0.93,10.5938,183,6.5849,1021.67,Partly cloudy until evening.
7.527777778,0.87,10.9963,180,7.8246,1021.38,Partly cloudy until evening.
8.538888889,0.9,12.5258,178,7.7763,1021.17,Partly cloudy until evening.
8.372222222,0.85,11.1251,187,7.7924,1021.36,Partly cloudy until evening.
8.727777778,0.84,12.5741,169,9.7566,1021.64,Partly cloudy until evening.
11.08888889,0.77,15.4721,189,9.0643,1021.54,Partly cloudy until evening.
13.75555556,0.68,14.1036,187,9.6278,1021.59,Partly cloudy until evening.
17.15,0.58,15.7458,208,9.982,1021.14,Partly cloudy until evening.
18.81666667,0.48,17.1787,217,9.982,1020.44,Partly cloudy until evening.
18.71666667,0.48,20.1572,207,10.0303,1020.12,Partly cloudy until evening.
18.88333333,0.52,15.8263,218,11.27,1019.44,Partly cloudy until evening.
17.84444444,0.56,12.7351,199,11.2056,1019.34,Partly cloudy until evening.
15.15,0.62,11.1412,180,9.982,1019.53,Partly cloudy until evening.
13.03333333,0.68,11.2056,159,9.982,1019.43,Partly cloudy until evening.
12.36666667,0.72,9.5956,150,9.982,1019.64,Partly cloudy until evening.
10.36111111,0.77,9.4346,148,9.6278,1019.94,Partly cloudy until evening.
9.033333333,0.82,8.0339,152,9.982,1020.04,Partly cloudy until evening.
8.405555556,0.83,6.4561,149,9.982,1020.35,Partly cloudy until evening.
8.061111111,0.83,6.8264,152,9.6278,1020.52,Partly cloudy until evening.
8.266666667,0.83,6.6171,149,9.9015,1020.45,Partly cloudy until evening.
6.25,0.89,6.7459,150,6.118,1020.55,Partly cloudy starting overnight continuing until night.
9.166666667,0.79,6.4883,145,9.5151,1020.61,Partly cloudy starting overnight continuing until night.
6.322222222,0.89,11.1412,140,5.0393,1020.43,Partly cloudy starting overnight continuing until night.
5.861111111,0.88,11.1573,140,7.9695,1020.42,Partly cloudy starting overnight continuing until night.
6.416666667,0.89,10.5455,152,13.6528,1020.04,Partly cloudy starting overnight continuing until night.
7.322222222,0.86,11.1251,148,9.8049,1019.83,Partly cloudy starting overnight continuing until night.
7.344444444,0.83,11.3666,140,6.118,1019.71,Partly cloudy starting overnight continuing until night.
7.144444444,0.86,9.499,141,7.9856,1019.91,Partly cloudy starting overnight continuing until night.
7.922222222,0.82,11.3022,158,6.3434,1020.12,Partly cloudy starting overnight continuing until night.
11.13888889,0.71,12.7029,167,8.1949,1020.2,Partly cloudy starting overnight continuing until night.
12.80555556,0.64,15.1662,178,9.6761,1020.16,Partly cloudy starting overnight continuing until night.
15.20555556,0.59,14.6188,169,9.982,1019.81,Partly cloudy starting overnight continuing until night.
17.36111111,0.52,14.7154,170,9.982,1019.39,Partly cloudy starting overnight continuing until night.
17.81666667,0.49,16.2932,167,9.982,1019.03,Partly cloudy starting overnight continuing until night.
17.86666667,0.52,14.3451,161,9.982,1018.52,Partly cloudy starting overnight continuing until night.
17.35555556,0.54,9.9015,162,9.982,1018.53,Partly cloudy starting overnight continuing until night.
15.25555556,0.61,10.626,164,9.982,1018.9,Partly cloudy starting overnight continuing until night.
13.03333333,0.71,9.7083,142,9.982,1019.14,Partly cloudy starting overnight continuing until night.
13.01111111,0.71,12.6063,168,9.982,1019.53,Partly cloudy starting overnight continuing until night.
12.32777778,0.72,9.2092,163,9.982,1019.71,Partly cloudy starting overnight continuing until night.
12.89444444,0.69,9.6761,170,11.2056,1019.65,Partly cloudy starting overnight continuing until night.
12.32222222,0.72,10.8031,159,11.9784,1019.75,Partly cloudy starting overnight continuing until night.
12.05555556,0.7,6.7298,162,11.6886,1020,Partly cloudy starting overnight continuing until night.
11.63333333,0.69,6.44,169,11.9784,1020.16,Partly cloudy starting overnight continuing until night.
11.09444444,0.72,6.6654,166,11.8979,1020.45,Partly cloudy starting in the morning.
8.833333333,0.8,13.363,154,14.7959,1023.85,Partly cloudy starting in the morning.
7.366666667,0.79,11.0124,140,6.1663,1020.74,Partly cloudy starting in the morning.
6.694444444,0.8,11.0607,150,6.0697,1020.84,Partly cloudy starting in the morning.
5.744444444,0.86,11.3344,141,6.6493,1021.07,Partly cloudy starting in the morning.
5.138888889,0.86,12.5258,141,6.0697,1021.03,Partly cloudy starting in the morning.
5.094444444,0.86,12.6385,141,6.0214,1020.95,Partly cloudy starting in the morning.
5.016666667,0.87,9.8693,150,6.601,1021.42,Partly cloudy starting in the morning.
7.2,0.8,9.5956,160,6.9391,1022.04,Partly cloudy starting in the morning.
10.16111111,0.71,11.3505,149,7.8729,1022.33,Partly cloudy starting in the morning.
13.69444444,0.64,11.1734,154,9.8371,1022.49,Partly cloudy starting in the morning.
16.11111111,0.56,12.8639,168,9.982,1022.33,Partly cloudy starting in the morning.
17.77777778,0.52,13.0571,168,9.982,1021.84,Partly cloudy starting in the morning.
18.66666667,0.49,13.1376,185,9.982,1021.82,Partly cloudy starting in the morning.
17.36111111,0.54,10.0786,160,9.982,1021.54,Partly cloudy starting in the morning.
16.22777778,0.58,11.3666,150,9.982,1021.83,Partly cloudy starting in the morning.
14.4,0.65,11.0446,144,9.6278,1022,Partly cloudy starting in the morning.
12.87222222,0.72,12.8478,140,9.982,1022.34,Partly cloudy starting in the morning.
12.26666667,0.72,11.0446,159,9.982,1022.57,Partly cloudy starting in the morning.
11.21666667,0.76,9.3541,164,9.982,1023.02,Partly cloudy starting in the morning.
11.15555556,0.77,11.0124,150,9.982,1023.36,Partly cloudy starting in the morning.
11.06666667,0.72,13.8621,159,15.8263,1023.76,Partly cloudy starting in the morning.
10.44444444,0.73,13.9426,160,14.8764,1024.01,Partly cloudy starting in the morning.
9.005555556,0.8,10.9641,169,15.6492,1024.45,Partly cloudy starting in the morning.
9.422222222,0.78,10.9158,169,15.6492,1024.56,Mostly cloudy until afternoon.
7.933333333,0.86,13.3308,166,6.5205,1022.38,Mostly cloudy until afternoon.
8.938888889,0.8,14.4739,150,15.6492,1024.61,Mostly cloudy until afternoon.
7.85,0.83,10.9641,169,15.6492,1024.67,Mostly cloudy until afternoon.
7.477777778,0.86,10.5777,166,14.7959,1024.71,Mostly cloudy until afternoon.
7.877777778,0.89,11.3827,179,9.8049,1024.5,Mostly cloudy until afternoon.
8.405555556,0.86,10.9963,169,15.6492,1024.68,Mostly cloudy until afternoon.
7.516666667,0.86,9.7888,130,6.2629,1025.15,Mostly cloudy until afternoon.
7.872222222,0.89,12.7995,150,6.0214,1025.37,Mostly cloudy until afternoon.
10.02777778,0.83,16.9372,150,6.0697,1025.46,Mostly cloudy until afternoon.
12.13888889,0.75,22.2502,153,6.9391,1025.42,Mostly cloudy until afternoon.
12.84444444,0.72,19.9318,170,7.084,1024.79,Mostly cloudy until afternoon.
15.04444444,0.62,15.6492,180,9.9015,1024.39,Mostly cloudy until afternoon.
16.08333333,0.61,9.982,196,9.3702,1024.21,Mostly cloudy until afternoon.
16.15555556,0.58,13.9104,178,9.9015,1023.68,Mostly cloudy until afternoon.
13.93333333,0.67,9.016,178,9.8532,1023.67,Mostly cloudy until afternoon.
12.87222222,0.71,7.889,163,6.9069,1023.65,Mostly cloudy until afternoon.
12.17222222,0.73,9.3702,160,6.9391,1023.28,Mostly cloudy until afternoon.
12.02777778,0.73,8.9677,149,5.9731,1023.28,Mostly cloudy until afternoon.
10.08333333,0.83,10.9158,148,6.1019,1023.08,Mostly cloudy until afternoon.
9.855555556,0.78,9.3541,168,5.9248,1022.82,Mostly cloudy until afternoon.
8.7,0.84,11.27,200,5.9087,1023.08,Mostly cloudy until afternoon.
7.727777778,0.87,7.0518,153,4.8461,1023.21,Mostly cloudy until afternoon.
7.15,0.89,6.1985,175,4.3631,1022.87,Mostly cloudy until afternoon.
6.111111111,0.82,14.3129,271,8.1305,1013.73,Partly cloudy throughout the day and breezy starting in the morning continuing until evening.
-0.211111111,0.67,10.626,326,14.9569,1020.08,Partly cloudy throughout the day and breezy starting in the morning continuing until evening.
6.061111111,0.73,20.4148,308,8.1305,1013.98,Partly cloudy throughout the day and breezy starting in the morning continuing until evening.
6.038888889,0.71,24.9389,299,8.1305,1014.07,Partly cloudy throughout the day and breezy starting in the morning continuing until evening.
4.977777778,0.73,23.7636,310,9.982,1014.16,Partly cloudy throughout the day and breezy starting in the morning continuing until evening.
3.838888889,0.7,24.8423,309,9.982,1014.48,Partly cloudy throughout the day and breezy starting in the morning continuing until evening.
2.777777778,0.76,21.6223,308,9.982,1015.16,Partly cloudy throughout the day and breezy starting in the morning continuing until evening.
2.822222222,0.7,20.9783,309,10.3523,1015.76,Partly cloudy throughout the day and breezy starting in the morning continuing until evening.
2.777777778,0.7,25.3414,299,9.982,1016.34,Partly cloudy throughout the day and breezy starting in the morning continuing until evening.
3.888888889,0.64,30.8315,308,10.0464,1016.56,Partly cloudy throughout the day and breezy starting in the morning continuing until evening.
4.983333333,0.59,32.4737,311,11.4471,1016.97,Partly cloudy throughout the day and breezy starting in the morning continuing until evening.
5.927777778,0.5,39.8314,299,11.27,1016.9,Partly cloudy throughout the day and breezy starting in the morning continuing until evening.
5.994444444,0.46,39.3162,299,11.27,1016.91,Partly cloudy throughout the day and breezy starting in the morning continuing until evening.
5.105555556,0.44,37.3842,309,11.4471,1017.39,Partly cloudy throughout the day and breezy starting in the morning continuing until evening.
3.866666667,0.48,38.0443,309,11.27,1017.77,Partly cloudy throughout the day and breezy starting in the morning continuing until evening.
2.8,0.56,38.0443,309,11.27,1018.08,Partly cloudy throughout the day and breezy starting in the morning continuing until evening.
2.827777778,0.51,34.4862,319,11.4471,1018.38,Partly cloudy throughout the day and breezy starting in the morning continuing until evening.
2.733333333,0.48,34.3091,318,11.2056,1019.01,Partly cloudy throughout the day and breezy starting in the morning continuing until evening.
1.088888889,0.51,20.7851,309,9.982,1019.9,Partly cloudy throughout the day and breezy starting in the morning continuing until evening.
1.055555556,0.51,17.3558,311,9.982,1020.34,Partly cloudy throughout the day and breezy starting in the morning continuing until evening.
-0.072222222,0.57,21.9121,300,9.982,1020.39,Partly cloudy throughout the day and breezy starting in the morning continuing until evening.
-0.627777778,0.57,17.4363,299,15.8263,1020.8,Partly cloudy throughout the day and breezy starting in the morning continuing until evening.
-1.638888889,0.61,16.3576,298,14.9569,1021.03,Partly cloudy throughout the day and breezy starting in the morning continuing until evening.
-1.716666667,0.67,17.0016,309,15.8263,1021.08,Partly cloudy throughout the day and breezy starting in the morning continuing until evening.
7.638888889,0.87,10.8514,167,4.3631,1022.58,Mostly cloudy until morning.
7.083333333,0.9,6.6815,151,6.1502,1017.55,Mostly cloudy until morning.
7.7,0.89,14.0553,179,5.9087,0,Mostly cloudy until morning.
8.061111111,0.87,13.7494,169,5.9087,1021.49,Mostly cloudy until morning.
8.05,0.87,15.6814,160,6.1663,1021.1,Mostly cloudy until morning.
7.65,0.89,12.5902,170,5.9087,0,Mostly cloudy until morning.
7.072222222,0.93,11.0446,150,5.8926,1020.9,Mostly cloudy until morning.
5.833333333,0.94,10.6582,145,5.4096,1021.49,Mostly cloudy until morning.
7.172222222,0.93,11.4149,150,5.9087,0,Mostly cloudy until morning.
8.811111111,0.89,14.4578,151,5.9248,1021.4,Mostly cloudy until morning.
9.905555556,0.84,11.8979,166,6.4561,1021.27,Mostly cloudy until morning.
12.10555556,0.73,13.8299,141,7.8729,1020.89,Mostly cloudy until morning.
12.70555556,0.72,11.0446,139,7.889,1020.1,Mostly cloudy until morning.
12.74444444,0.72,11.0929,152,7.3094,1019.66,Mostly cloudy until morning.
12.75,0.72,11.0285,131,6.9874,0,Mostly cloudy until morning.
12.75,0.72,7.9695,160,6.9874,1019,Mostly cloudy until morning.
11.3,0.76,4.3792,135,5.8282,1018.83,Mostly cloudy until morning.
9.922222222,0.83,9.2253,120,6.9391,1018.5,Mostly cloudy until morning.
8.833333333,0.81,6.0053,140,7.8085,1018.41,Mostly cloudy until morning.
7.311111111,0.87,9.0643,129,6.4883,1018.55,Mostly cloudy until morning.
6.266666667,0.87,4.4114,150,5.9248,1018.11,Mostly cloudy until morning.
5.783333333,0.93,6.1019,157,5.9248,1018,Mostly cloudy until morning.
6.905555556,0.9,10.5616,160,6.1824,1017.75,Mostly cloudy until morning.
7.777777778,0.87,10.8031,179,5.9087,1017.59,Mostly cloudy until morning.
7.266666667,0.9,6.44,148,7.7441,1017.07,Foggy starting in the morning continuing until afternoon.
7.677777778,0.93,12.9605,156,7.7441,1007.27,Foggy starting in the morning continuing until afternoon.
6.694444444,0.93,11.1573,148,4.8139,1016.11,Foggy starting in the morning continuing until afternoon.
6.755555556,0.93,11.27,198,4.8139,1016.23,Foggy starting in the morning continuing until afternoon.
6.738888889,0.96,5.9892,141,5.2325,1015.58,Foggy starting in the morning continuing until afternoon.
7.222222222,0.93,17.0982,131,4.8139,0,Foggy starting in the morning continuing until afternoon.
7.222222222,0.93,17.549,130,4.7978,0,Foggy starting in the morning continuing until afternoon.
7.188888889,0.94,10.1913,156,4.6851,1014.03,Foggy starting in the morning continuing until afternoon.
7.222222222,0.93,9.499,161,3.8801,1013.9,Foggy starting in the morning continuing until afternoon.
7.311111111,1,13.6689,150,3.8801,1013.67,Foggy starting in the morning continuing until afternoon.
7.894444444,0.96,11.2217,160,3.1234,1013.21,Foggy starting in the morning continuing until afternoon.
8.861111111,0.93,12.6546,177,1.8837,1012.86,Foggy starting in the morning continuing until afternoon.
9.927777778,0.93,10.9319,186,2.1896,1011.97,Foggy starting in the morning continuing until afternoon.
10.85555556,0.88,11.592,178,2.8497,1011.22,Foggy starting in the morning continuing until afternoon.
10.99444444,0.87,9.3702,176,3.8801,1010.28,Foggy starting in the morning continuing until afternoon.
11.01111111,0.86,9.7405,140,3.8962,1009.62,Foggy starting in the morning continuing until afternoon.
10.10555556,0.92,10.2074,139,3.9123,1009.33,Foggy starting in the morning continuing until afternoon.
9.95,0.87,11.0446,149,5.8765,1008.78,Foggy starting in the morning continuing until afternoon.
9.95,0.87,4.7334,154,5.8765,1008.45,Foggy starting in the morning continuing until afternoon.
9.005555556,0.9,11.3988,158,7.1645,1008.13,Foggy starting in the morning continuing until afternoon.
